"ISO3","word","n","total","tf","idf","tf_idf"
"IND","determines",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","developed",1,814,0.00122850122850123,0.852574917488047,0.0010473893335234
"IND","dialogue",1,814,0.00122850122850123,0.583584978048419,0.000716934862467345
"IND","difference",1,814,0.00122850122850123,2.20250163443706,0.0027057759636819
"IND","differences",1,814,0.00122850122850123,1.50935445387712,0.00185424380083184
"IND","digitally",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","dimensional",1,814,0.00122850122850123,1.84582669049833,0.00226760035687756
"IND","dimensions",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","diplomacy",1,814,0.00122850122850123,1.41838267567139,0.00174248485954716
"IND","directions",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","directly",1,814,0.00122850122850123,2.11152985623134,0.00259401702239722
"IND","discord",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","dismantle",1,814,0.00122850122850123,3.8607297110406,0.00474291119292456
"IND","disputes",1,814,0.00122850122850123,1.84582669049833,0.00226760035687756
"IND","distant",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","distinguished",1,814,0.00122850122850123,0.890315245470894,0.00109375337281437
"IND","divergences",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","divides",1,814,0.00122850122850123,3.16758253048065,0.00389137903007451
"IND","domains",1,814,0.00122850122850123,3.30111392310517,0.00405542250995721
"IND","drive",1,814,0.00122850122850123,2.06897024181254,0.00254173248379919
"IND","eclipses",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","education",1,814,0.00122850122850123,0.816207273317172,0.00100271163798178
"IND","effective",1,814,0.00122850122850123,0.555676189931342,0.000682648881979536
"IND","effectiveness",1,814,0.00122850122850123,2.11152985623134,0.00259401702239722
"IND","efficiency",1,814,0.00122850122850123,2.68207471469895,0.00329493208193974
"IND","efforts",1,814,0.00122850122850123,0.197168064910949,0.000242221209964311
"IND","eliminating",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","embraces",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","emerge",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","emergence",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","emergency",1,814,0.00122850122850123,1.81303686767534,0.00222731801925717
"IND","emerging",1,814,0.00122850122850123,1.78128816936076,0.0021883147043744
"IND","encourage",1,814,0.00122850122850123,1.84582669049833,0.00226760035687756
"IND","endeavors",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","endeavours",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","energetic",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","engage",1,814,0.00122850122850123,1.63610615951626,0.00200995842692415
"IND","enhanced",1,814,0.00122850122850123,2.35665231426432,0.00289515026322398
"IND","ensuring",1,814,0.00122850122850123,1.08814098880081,0.00133678254152434
"IND","entered",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","entire",1,814,0.00122850122850123,0.929535958624176,0.00114193606710587
"IND","environment",1,814,0.00122850122850123,0.840304824896233,0.00103231550970053
"IND","equitable",1,814,0.00122850122850123,1.25804002559621,0.00154550371694866
"IND","era",1,814,0.00122850122850123,1.46283443824222,0.00179709390447448
"IND","espousing",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","europe",1,814,0.00122850122850123,1.08814098880081,0.00133678254152434
"IND","evaluate",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","evasion",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","evolved",1,814,0.00122850122850123,3.63758615972639,0.00446877906600293
"IND","exercised",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","expand",1,814,0.00122850122850123,2.53897387105828,0.00311913251972761
"IND","expected",1,814,0.00122850122850123,2.35665231426432,0.00289515026322398
"IND","experienced",1,814,0.00122850122850123,1.81303686767534,0.00222731801925717
"IND","experiences",1,814,0.00122850122850123,2.53897387105828,0.00311913251972761
"IND","expressed",1,814,0.00122850122850123,2.30258509299405,0.0028287286154718
"IND","expressing",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","expressions",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","extremism",1,814,0.00122850122850123,1.81303686767534,0.00222731801925717
"IND","facilitated",1,814,0.00122850122850123,2.68207471469895,0.00329493208193974
"IND","fairness",1,814,0.00122850122850123,2.4744353499207,0.00303984686722445
"IND","fall",1,814,0.00122850122850123,2.20250163443706,0.0027057759636819
"IND","february",1,814,0.00122850122850123,2.60796674254523,0.00320389034710716
"IND","felicitations",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","fighting",1,814,0.00122850122850123,1.58346242603084,0.00194528553566442
"IND","finally",1,814,0.00122850122850123,1.72066354754432,0.00211383728199548
"IND","finding",1,814,0.00122850122850123,1.91481956198528,0.0023523581842571
"IND","floor",1,814,0.00122850122850123,1.29578035357906,0.00159186775623963
"IND","follow",1,814,0.00122850122850123,1.95118720615616,0.00239703587979872
"IND","francis",1,814,0.00122850122850123,0.984344195119171,0.00120926805297195
"IND","friend",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","fullest",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","fusion",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","gains",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","gathered",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","gender",1,814,0.00122850122850123,1.33500106673234,0.00164005045053113
"IND","genuine",1,814,0.00122850122850123,1.72066354754432,0.00211383728199548
"IND","geographies",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","geography",1,814,0.00122850122850123,3.30111392310517,0.00405542250995721
"IND","glimpse",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","governance",1,814,0.00122850122850123,0.80437281567017,0.000988172992223796
"IND","green",1,814,0.00122850122850123,0.984344195119171,0.00120926805297195
"IND","ground",1,814,0.00122850122850123,1.44036158239017,0.00176948597345229
"IND","grounded",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","growing",1,814,0.00122850122850123,1.11988968711539,0.00137578585640712
"IND","half",1,814,0.00122850122850123,1.29578035357906,0.00159186775623963
"IND","harmonize",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","harnessing",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","hear",1,814,0.00122850122850123,0.537493870848152,0.000660311880648835
"IND","hearing",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","heart",1,814,0.00122850122850123,1.50935445387712,0.00185424380083184
"IND","highlight",1,814,0.00122850122850123,2.06897024181254,0.00254173248379919
"IND","historical",1,814,0.00122850122850123,1.55814461804655,0.00191418257745276
"IND","history",1,814,0.00122850122850123,0.703729289890482,0.000864532297162755
"IND","home",1,814,0.00122850122850123,1.41838267567139,0.00174248485954716
"IND","hosted",1,814,0.00122850122850123,2.15598161880217,0.00264862606732453
"IND","hosting",1,814,0.00122850122850123,2.20250163443706,0.0027057759636819
"IND","housing",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","hunger",1,814,0.00122850122850123,1.25804002559621,0.00154550371694866
"IND","identify",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","imbued",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","imek",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","impact",1,814,0.00122850122850123,0.76968725768228,0.000945561741624422
"IND","imperative",1,814,0.00122850122850123,1.63610615951626,0.00200995842692415
"IND","imposed",1,814,0.00122850122850123,1.31519843943616,0.00161572289857022
"IND","including",1,814,0.00122850122850123,0.349184272209575,0.00042897330738277
"IND","inclusion",1,814,0.00122850122850123,1.81303686767534,0.00222731801925717
"IND","inclusive",1,814,0.00122850122850123,0.80437281567017,0.000988172992223796
"IND","indefinitely",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","independent",1,814,0.00122850122850123,1.22167238142534,0.00150082602140705
"IND","index",1,814,0.00122850122850123,1.72066354754432,0.00211383728199548
"IND","indo",1,814,0.00122850122850123,3.16758253048065,0.00389137903007451
"IND","inequities",1,814,0.00122850122850123,3.8607297110406,0.00474291119292456
"IND","injustice",1,814,0.00122850122850123,1.81303686767534,0.00222731801925717
"IND","innovations",1,814,0.00122850122850123,3.30111392310517,0.00405542250995721
"IND","inspire",1,814,0.00122850122850123,3.30111392310517,0.00405542250995721
"IND","inspired",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","instilled",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","institutions",1,814,0.00122850122850123,0.493433881054122,0.000606184129059117
"IND","integrity",1,814,0.00122850122850123,0.864997437486605,0.00106265041460271
"IND","intelligence",1,814,0.00122850122850123,1.53345200545618,0.00188384767255059
"IND","interference",1,814,0.00122850122850123,1.87972824217401,0.00230924845475923
"IND","internal",1,814,0.00122850122850123,1.95118720615616,0.00239703587979872
"IND","invoked",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","islands",1,814,0.00122850122850123,2.02814824729229,0.00249158261338119
"IND","isolation",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","jai",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","journey",1,814,0.00122850122850123,1.988927534139,0.00244339991908969
"IND","juncture",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","key",1,814,0.00122850122850123,0.929535958624176,0.00114193606710587
"IND","landed",1,814,0.00122850122850123,3.8607297110406,0.00474291119292456
"IND","lanka",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","leaders",1,814,0.00122850122850123,0.71442457900723,0.000877671472981855
"IND","leading",1,814,0.00122850122850123,1.48582395646692,0.00182533655585617
"IND","leaving",1,814,0.00122850122850123,2.20250163443706,0.0027057759636819
"IND","led",1,814,0.00122850122850123,0.998528830111127,0.00122669389448541
"IND","legislation",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","legislatures",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","level",1,814,0.00122850122850123,0.493433881054122,0.000606184129059117
"IND","lifting",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","line",1,814,0.00122850122850123,1.02751636698438,0.00126230511914543
"IND","listen",1,814,0.00122850122850123,2.30258509299405,0.0028287286154718
"IND","makers",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","makes",1,814,0.00122850122850123,1.95118720615616,0.00239703587979872
"IND","manner",1,814,0.00122850122850123,1.41838267567139,0.00174248485954716
"IND","mapping",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","markets",1,814,0.00122850122850123,2.11152985623134,0.00259401702239722
"IND","matter",1,814,0.00122850122850123,1.13615020798717,0.00139576192627417
"IND","means",1,814,0.00122850122850123,0.725235495111446,0.000890952696697108
"IND","mechanism",1,814,0.00122850122850123,1.58346242603084,0.00194528553566442
"IND","meeting",1,814,0.00122850122850123,0.984344195119171,0.00120926805297195
"IND","memberships",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","message",1,814,0.00122850122850123,1.66350513370438,0.00204361810037393
"IND","middle",1,814,0.00122850122850123,1.16948662825477,0.00143671575952674
"IND","midway",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","millets",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","million",1,814,0.00122850122850123,0.852574917488047,0.0010473893335234
"IND","minds",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","mindsets",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","mitra",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","modern",1,814,0.00122850122850123,1.75051651069401,0.00215051168389927
"IND","modernity",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","modi",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","mood",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","moon",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","moved",1,814,0.00122850122850123,3.16758253048065,0.00389137903007451
"IND","mpi",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","multilateralism",1,814,0.00122850122850123,0.725235495111446,0.000890952696697108
"IND","namaste",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","narendra",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","narrow",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","nation",1,814,0.00122850122850123,0.852574917488047,0.0010473893335234
"IND","navigating",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","needy",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","norms",1,814,0.00122850122850123,1.91481956198528,0.0023523581842571
"IND","north",1,814,0.00122850122850123,1.35520377404986,0.00166486950128975
"IND","notable",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","noteworthy",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","nourish",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","nutrition",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","objective",1,814,0.00122850122850123,1.91481956198528,0.0023523581842571
"IND","occasion",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","ocean",1,814,0.00122850122850123,1.72066354754432,0.00211383728199548
"IND","ongoing",1,814,0.00122850122850123,1.3758230612526,0.00169020032094913
"IND","opportunity",1,814,0.00122850122850123,0.61229508393085,0.000752205262814313
"IND","organization",1,814,0.00122850122850123,0.736164565643636,0.00090437907327228
"IND","overcome",1,814,0.00122850122850123,1.29578035357906,0.00159186775623963
"IND","pandemic",1,814,0.00122850122850123,0.840304824896233,0.00103231550970053
"IND","partnerships",1,814,0.00122850122850123,1.41838267567139,0.00174248485954716
"IND","period",1,814,0.00122850122850123,1.33500106673234,0.00164005045053113
"IND","permanent",1,814,0.00122850122850123,0.877576219693465,0.00107810346399689
"IND","picking",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","plan",1,814,0.00122850122850123,1.01291756756323,0.0012443704761219
"IND","planet's",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","plastic",1,814,0.00122850122850123,2.60796674254523,0.00320389034710716
"IND","polar",1,814,0.00122850122850123,3.8607297110406,0.00474291119292456
"IND","polarization",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","policies",1,814,0.00122850122850123,1.02751636698438,0.00126230511914543
"IND","political",1,814,0.00122850122850123,0.243077766215027,0.000298621334416495
"IND","polity",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","pollution",1,814,0.00122850122850123,1.84582669049833,0.00226760035687756
"IND","popular",1,814,0.00122850122850123,2.68207471469895,0.00329493208193974
"IND","positing",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","preceded",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","prerequisite",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","prerogative",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","preserving",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","prevails",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","prime",1,814,0.00122850122850123,1.15267950993839,0.0014160681940275
"IND","principles",1,814,0.00122850122850123,0.510825623765991,0.000627549906346426
"IND","produce",1,814,0.00122850122850123,2.68207471469895,0.00329493208193974
"IND","programs",1,814,0.00122850122850123,1.72066354754432,0.00211383728199548
"IND","progressive",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","promote",1,814,0.00122850122850123,0.792676775906978,0.000973804393006116
"IND","promotion",1,814,0.00122850122850123,2.11152985623134,0.00259401702239722
"IND","propositions",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","pursue",1,814,0.00122850122850123,1.95118720615616,0.00239703587979872
"IND","quad",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","quality",1,814,0.00122850122850123,1.55814461804655,0.00191418257745276
"IND","quarter",1,814,0.00122850122850123,3.30111392310517,0.00405542250995721
"IND","range",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","rapid",1,814,0.00122850122850123,2.06897024181254,0.00254173248379919
"IND","rapidly",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","reality",1,814,0.00122850122850123,1.04233145276952,0.00128050547023283
"IND","reasons",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","rebuilding",1,814,0.00122850122850123,1.25804002559621,0.00154550371694866
"IND","recent",1,814,0.00122850122850123,0.71442457900723,0.000877671472981855
"IND","recently",1,814,0.00122850122850123,1.31519843943616,0.00161572289857022
"IND","recognized",1,814,0.00122850122850123,1.41838267567139,0.00174248485954716
"IND","recognizing",1,814,0.00122850122850123,2.20250163443706,0.0027057759636819
"IND","records",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","regain",1,814,0.00122850122850123,2.4744353499207,0.00303984686722445
"IND","regard",1,814,0.00122850122850123,0.840304824896233,0.00103231550970053
"IND","regions",1,814,0.00122850122850123,1.20397280432594,0.00147908206919648
"IND","reigniting",1,814,0.00122850122850123,1.988927534139,0.00244339991908969
"IND","relevance",1,814,0.00122850122850123,2.68207471469895,0.00329493208193974
"IND","relevant",1,814,0.00122850122850123,1.18658106161407,0.00145771629190917
"IND","repercussions",1,814,0.00122850122850123,2.35665231426432,0.00289515026322398
"IND","representation",1,814,0.00122850122850123,1.48582395646692,0.00182533655585617
"IND","reserve",1,814,0.00122850122850123,3.16758253048065,0.00389137903007451
"IND","resilient",1,814,0.00122850122850123,1.35520377404986,0.00166486950128975
"IND","resolution",1,814,0.00122850122850123,0.781115953505903,0.00095960190848391
"IND","resonate",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","resource",1,814,0.00122850122850123,1.95118720615616,0.00239703587979872
"IND","resources",1,814,0.00122850122850123,0.476339447694821,0.000585183596676685
"IND","responder",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","responses",1,814,0.00122850122850123,2.60796674254523,0.00320389034710716
"IND","responsibilities",1,814,0.00122850122850123,1.66350513370438,0.00204361810037393
"IND","responsible",1,814,0.00122850122850123,0.916290731874155,0.00112566428977169
"IND","rhetoric",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","rick",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","rise",1,814,0.00122850122850123,1.15267950993839,0.0014160681940275
"IND","rolled",1,814,0.00122850122850123,3.8607297110406,0.00474291119292456
"IND","roots",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","salience",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","scaling",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","sdg",1,814,0.00122850122850123,1.25804002559621,0.00154550371694866
"IND","sdgs",1,814,0.00122850122850123,0.816207273317172,0.00100271163798178
"IND","seats",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","seeds",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","seek",1,814,0.00122850122850123,1.02751636698438,0.00126230511914543
"IND","seeking",1,814,0.00122850122850123,1.78128816936076,0.0021883147043744
"IND","seeks",1,814,0.00122850122850123,2.02814824729229,0.00249158261338119
"IND","sense",1,814,0.00122850122850123,1.22167238142534,0.00150082602140705
"IND","sentiment",1,814,0.00122850122850123,3.8607297110406,0.00474291119292456
"IND","serve",1,814,0.00122850122850123,1.46283443824222,0.00179709390447448
"IND","services",1,814,0.00122850122850123,1.31519843943616,0.00161572289857022
"IND","severe",1,814,0.00122850122850123,2.02814824729229,0.00249158261338119
"IND","severely",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","shankar",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","share",1,814,0.00122850122850123,0.890315245470894,0.00109375337281437
"IND","shared",1,814,0.00122850122850123,0.840304824896233,0.00103231550970053
"IND","sharing",1,814,0.00122850122850123,1.84582669049833,0.00226760035687756
"IND","sharp",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","significance",1,814,0.00122850122850123,2.60796674254523,0.00320389034710716
"IND","significant",1,814,0.00122850122850123,0.916290731874155,0.00112566428977169
"IND","similarly",1,814,0.00122850122850123,2.11152985623134,0.00259401702239722
"IND","situations",1,814,0.00122850122850123,1.84582669049833,0.00226760035687756
"IND","skills",1,814,0.00122850122850123,2.4744353499207,0.00303984686722445
"IND","social",1,814,0.00122850122850123,0.451233526563745,0.000554340941724503
"IND","solar",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","sole",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","sought",1,814,0.00122850122850123,2.35665231426432,0.00289515026322398
"IND","speak",1,814,0.00122850122850123,1.29578035357906,0.00159186775623963
"IND","sri",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","standing",1,814,0.00122850122850123,1.87972824217401,0.00230924845475923
"IND","start",1,814,0.00122850122850123,1.44036158239017,0.00176948597345229
"IND","startup",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","steer",1,814,0.00122850122850123,3.63758615972639,0.00446877906600293
"IND","step",1,814,0.00122850122850123,1.35520377404986,0.00166486950128975
"IND","stepped",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","stock",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","stresses",1,814,0.00122850122850123,3.63758615972639,0.00446877906600293
"IND","struck",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","structural",1,814,0.00122850122850123,2.15598161880217,0.00264862606732453
"IND","subjugate",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","subramanyam",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","successful",1,814,0.00122850122850123,1.39687647045043,0.00171606446001281
"IND","supply",1,814,0.00122850122850123,1.55814461804655,0.00191418257745276
"IND","symbolizes",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","syria",1,814,0.00122850122850123,1.78128816936076,0.0021883147043744
"IND","table",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","takers",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","talent",1,814,0.00122850122850123,3.63758615972639,0.00446877906600293
"IND","talk",1,814,0.00122850122850123,1.72066354754432,0.00211383728199548
"IND","targets",1,814,0.00122850122850123,1.53345200545618,0.00188384767255059
"IND","tensions",1,814,0.00122850122850123,1.29578035357906,0.00159186775623963
"IND","territorial",1,814,0.00122850122850123,0.970357953144431,0.00119208593752387
"IND","terrorism",1,814,0.00122850122850123,0.942958978956316,0.0011584262640741
"IND","theme",1,814,0.00122850122850123,1.16948662825477,0.00143671575952674
"IND","thinking",1,814,0.00122850122850123,2.11152985623134,0.00259401702239722
"IND","tomorrow",1,814,0.00122850122850123,1.78128816936076,0.0021883147043744
"IND","tradition",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","traditions",1,814,0.00122850122850123,2.76211742237249,0.00339326464664925
"IND","transformation",1,814,0.00122850122850123,1.41838267567139,0.00174248485954716
"IND","transformational",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","transformative",1,814,0.00122850122850123,1.95118720615616,0.00239703587979872
"IND","turkey",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","turmoil",1,814,0.00122850122850123,3.30111392310517,0.00405542250995721
"IND","unchallenged",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","understandably",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","underway",1,814,0.00122850122850123,2.4744353499207,0.00303984686722445
"IND","uneven",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","ungs",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","union",1,814,0.00122850122850123,1.05736933013406,0.00129897952104921
"IND","unity",1,814,0.00122850122850123,1.31519843943616,0.00161572289857022
"IND","unleashed",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","utilized",1,814,0.00122850122850123,3.63758615972639,0.00446877906600293
"IND","vibrant",1,814,0.00122850122850123,3.16758253048065,0.00389137903007451
"IND","viewpoints",1,814,0.00122850122850123,4.55387689160054,0.00559444335577462
"IND","violence",1,814,0.00122850122850123,0.956564631012095,0.00117514082433918
"IND","vishwa",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","visibly",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","vision",1,814,0.00122850122850123,0.890315245470894,0.00109375337281437
"IND","vulnerabilities",1,814,0.00122850122850123,2.41381072810427,0.00296536944484554
"IND","vulnerable",1,814,0.00122850122850123,0.662056593489914,0.000813337338439698
"IND","water",1,814,0.00122850122850123,0.998528830111127,0.00122669389448541
"IND","weakness",1,814,0.00122850122850123,3.45526460293243,0.0042447968094993
"IND","wealthy",1,814,0.00122850122850123,3.04979949482427,0.00374668242607404
"IND","week",1,814,0.00122850122850123,1.53345200545618,0.00188384767255059
"IND","weight",1,814,0.00122850122850123,2.84912879936212,0.00350015823017459
"IND","welfare",1,814,0.00122850122850123,2.94443897916644,0.00361724690315287
"IND","wellness",1,814,0.00122850122850123,4.14841178349238,0.00509632897234936
"IND","west",1,814,0.00122850122850123,1.48582395646692,0.00182533655585617
"IND","wide",1,814,0.00122850122850123,2.35665231426432,0.00289515026322398
"IND","widening",1,814,0.00122850122850123,2.68207471469895,0.00329493208193974
"IND","wider",1,814,0.00122850122850123,2.02814824729229,0.00249158261338119
"IND","witness",1,814,0.00122850122850123,2.15598161880217,0.00264862606732453
"IND","witnessing",1,814,0.00122850122850123,2.2512917986065,0.00276571474030282
"IND","words",1,814,0.00122850122850123,1.27673215860836,0.0015684670253174
"IND","world's",1,814,0.00122850122850123,1.29578035357906,0.00159186775623963
"IND","yantra",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"IND","yoga",1,814,0.00122850122850123,5.24702407216049,0.00644597551862468
"RUS","10",1,1326,0.000754147812971342,1.44036158239017,0.00108624553724749
"RUS","100",1,1326,0.000754147812971342,1.3758230612526,0.00103757395267918
"RUS","1244",1,1326,0.000754147812971342,4.55387689160054,0.00343429629834128
"RUS","170",1,1326,0.000754147812971342,5.24702407216049,0.00395703172862782
"RUS","1949",1,1326,0.000754147812971342,4.55387689160054,0.00343429629834128
"RUS","1962",1,1326,0.000754147812971342,4.14841178349238,0.00312851567382532
"RUS","2009",1,1326,0.000754147812971342,3.45526460293243,0.00260578024353879
"RUS","2013",1,1326,0.000754147812971342,2.84912879936212,0.00214866425291261
"RUS","2014",1,1326,0.000754147812971342,3.45526460293243,0.00260578024353879
"RUS","2021",1,1326,0.000754147812971342,1.988927534139,0.00149994535002941
"RUS","2022",1,1326,0.000754147812971342,1.29578035357906,0.00097720991974288
"RUS","21",1,1326,0.000754147812971342,2.84912879936212,0.00214866425291261
"RUS","70",1,1326,0.000754147812971342,2.11152985623134,0.00159240562310056
"RUS","abandon",1,1326,0.000754147812971342,2.60796674254523,0.00196679241519248
"RUS","abandoned",1,1326,0.000754147812971342,3.30111392310517,0.00248952784547901
"RUS","absurd",1,1326,0.000754147812971342,4.14841178349238,0.00312851567382532
"RUS","acceleration",1,1326,0.000754147812971342,2.60796674254523,0.00196679241519248
"RUS","acceptable",1,1326,0.000754147812971342,2.76211742237249,0.00208304481325225
